Time(s),File,Token Count
3,/small.c,16623
32,/small.c,14965
37,/small.c,15067
41,/small.c,15257
60,/small.c,14333
61,/small.c,14362
62,/small.c,13999
63,/small.c,13634
64,/small.c,13308
66,/small.c,12497
86,/small.c,12242
99,/small.c,12256
100,/small.c,12260
101,/small.c,12253
102,/small.c,12268
104,/small.c,12299
105,/small.c,12239
107,/small.c,12191
109,/small.c,11784
111,/small.c,11479
113,/small.c,11392
114,/small.c,11283
116,/small.c,11130
118,/small.c,10946
120,/small.c,10846
137,/small.c,10274
141,/small.c,10166
144,/small.c,10154
155,/small.c,10028
156,/small.c,10042
157,/small.c,10041
158,/small.c,8550
159,/small.c,8558
160,/small.c,8551
163,/small.c,8538
166,/small.c,8543
169,/small.c,8488
170,/small.c,8462
185,/small.c,8399
201,/small.c,8383
204,/small.c,8338
208,/small.c,8302
217,/small.c,8294
228,/small.c,8282
237,/small.c,8268
244,/small.c,8250
250,/small.c,8256
253,/small.c,8268
256,/small.c,8215
262,/small.c,8212
267,/small.c,8056
270,/small.c,8030
290,/small.c,8014
291,/small.c,8019
292,/small.c,8011
293,/small.c,8001
294,/small.c,7986
296,/small.c,7976
297,/small.c,7966
299,/small.c,7946
301,/small.c,7909
303,/small.c,7886
304,/small.c,7821
306,/small.c,7756
307,/small.c,7665
308,/small.c,7539
309,/small.c,7343
310,/small.c,7222
311,/small.c,7164
312,/small.c,6985
313,/small.c,6774
314,/small.c,6199
330,/small.c,5830
341,/small.c,5775
342,/small.c,5770
343,/small.c,5765
365,/small.c,5717
378,/small.c,5646
393,/small.c,5636
398,/small.c,5626
402,/small.c,5625
418,/small.c,5555
425,/small.c,4900
430,/small.c,4895
434,/small.c,4895
447,/small.c,4894
501,/small.c,4879
529,/small.c,4791
540,/small.c,4775
549,/small.c,4735
557,/small.c,4718
562,/small.c,4712
565,/small.c,4183
594,/small.c,3671
605,/small.c,3655
615,/small.c,3644
626,/small.c,3624
627,/small.c,3609
628,/small.c,3604
628,/small.c,3597
673,/small.c,3336
676,/small.c,3335
691,/small.c,3328
696,/small.c,3316
730,/small.c,3284
734,/small.c,3213
747,/small.c,3201
771,/small.c,3171
775,/small.c,3165
778,/small.c,3160
791,/small.c,3028
794,/small.c,2976
828,/small.c,2955
832,/small.c,2869
844,/small.c,2867
868,/small.c,2862
881,/small.c,2836
905,/small.c,2770
908,/small.c,2691
921,/small.c,2567
924,/small.c,2559
947,/small.c,2550
950,/small.c,2474
954,/small.c,2469
1074,/small.c,2464
1087,/small.c,2457
1224,/small.c,2450
1262,/small.c,2436
1266,/small.c,2434
1269,/small.c,2427
