Time(s),File,Token Count
19,/small.c,30196
31,/small.c,29839
35,/small.c,29721
38,/small.c,29443
39,/small.c,29345
41,/small.c,29198
43,/small.c,29033
44,/small.c,28839
46,/small.c,28594
48,/small.c,27879
49,/small.c,27471
51,/small.c,27018
52,/small.c,26776
53,/small.c,26496
55,/small.c,26361
56,/small.c,26154
57,/small.c,25956
58,/small.c,25697
60,/small.c,25387
61,/small.c,25038
62,/small.c,24728
63,/small.c,24489
67,/small.c,24245
69,/small.c,24237
73,/small.c,15389
74,/small.c,15363
75,/small.c,15344
77,/small.c,15316
78,/small.c,15280
79,/small.c,15252
81,/small.c,15168
82,/small.c,15122
83,/small.c,15094
84,/small.c,15073
85,/small.c,15054
87,/small.c,15035
88,/small.c,14972
89,/small.c,14940
90,/small.c,14919
91,/small.c,14886
92,/small.c,14854
95,/small.c,14850
98,/small.c,14640
100,/small.c,14600
100,/small.c,14242
101,/small.c,13997
101,/small.c,13632
102,/small.c,13545
103,/small.c,13529
105,/small.c,13518
107,/small.c,13510
109,/small.c,13504
110,/small.c,13496
113,/small.c,12811
114,/small.c,11910
115,/small.c,11587
115,/small.c,11258
116,/small.c,10925
117,/small.c,10711
118,/small.c,10536
118,/small.c,10360
118,/small.c,10149
119,/small.c,9973
119,/small.c,9815
120,/small.c,9650
120,/small.c,9485
121,/small.c,9330
121,/small.c,9172
121,/small.c,9022
122,/small.c,8919
123,/small.c,8824
124,/small.c,8742
125,/small.c,8700
127,/small.c,8647
128,/small.c,8629
129,/small.c,8615
129,/small.c,8591
130,/small.c,8586
131,/small.c,8556
132,/small.c,8526
132,/small.c,8508
133,/small.c,8487
134,/small.c,8469
134,/small.c,8448
135,/small.c,8424
135,/small.c,8279
136,/small.c,8260
136,/small.c,8241
139,/small.c,8234
142,/small.c,8234
143,/small.c,8229
144,/small.c,8224
145,/small.c,8220
145,/small.c,8214
146,/small.c,8209
147,/small.c,8205
148,/small.c,8200
150,/small.c,8160
151,/small.c,8145
152,/small.c,8042
153,/small.c,8045
154,/small.c,7850
155,/small.c,7507
155,/small.c,7432
156,/small.c,7364
156,/small.c,7354
157,/small.c,7344
157,/small.c,7241
158,/small.c,7231
159,/small.c,7224
159,/small.c,7134
160,/small.c,7124
161,/small.c,7114
161,/small.c,7109
163,/small.c,7009
164,/small.c,6785
165,/small.c,6761
165,/small.c,6745
166,/small.c,6724
166,/small.c,2725
167,/small.c,2708
167,/small.c,2690
168,/small.c,2675
168,/small.c,2641
168,/small.c,2620
169,/small.c,2605
169,/small.c,2442
171,/small.c,2422
171,/small.c,2402
172,/small.c,2094
173,/small.c,2000
173,/small.c,1905
174,/small.c,1879
174,/small.c,1832
175,/small.c,1802
175,/small.c,1758
176,/small.c,1709
176,/small.c,1656
176,/small.c,1613
177,/small.c,1549
180,/small.c,1532
181,/small.c,1524
181,/small.c,1490
182,/small.c,1427
183,/small.c,1305
184,/small.c,1302
184,/small.c,1300
185,/small.c,1297
185,/small.c,1291
186,/small.c,1279
186,/small.c,1262
187,/small.c,1105
188,/small.c,1093
189,/small.c,1052
190,/small.c,1045
191,/small.c,1003
191,/small.c,1000
191,/small.c,988
194,/small.c,979
195,/small.c,928
195,/small.c,880
196,/small.c,835
196,/small.c,810
197,/small.c,798
197,/small.c,783
197,/small.c,762
198,/small.c,730
198,/small.c,717
199,/small.c,710
199,/small.c,687
199,/small.c,670
202,/small.c,611
203,/small.c,606
203,/small.c,591
204,/small.c,581
205,/small.c,578
205,/small.c,576
205,/small.c,576
207,/small.c,511
211,/small.c,479
212,/small.c,462
212,/small.c,440
212,/small.c,431
213,/small.c,410
214,/small.c,400
214,/small.c,398
214,/small.c,389
215,/small.c,390
