Time(s),File,Token Count
12,/small.c,78960
37,/small.c,77471
46,/small.c,77441
49,/small.c,77303
60,/small.c,77234
64,/small.c,77219
70,/small.c,77059
75,/small.c,76814
79,/small.c,76606
84,/small.c,76441
98,/small.c,66483
103,/small.c,66084
108,/small.c,65970
113,/small.c,64510
118,/small.c,62884
124,/small.c,61232
131,/small.c,60736
136,/small.c,60688
142,/small.c,60640
148,/small.c,60293
153,/small.c,60142
159,/small.c,59365
164,/small.c,59269
170,/small.c,59221
185,/small.c,59218
191,/small.c,58688
197,/small.c,58327
203,/small.c,58312
209,/small.c,57429
215,/small.c,57235
222,/small.c,57216
228,/small.c,57185
236,/small.c,57162
242,/small.c,57140
249,/small.c,57087
256,/small.c,56264
263,/small.c,52648
268,/small.c,52633
274,/small.c,51389
280,/small.c,51341
286,/small.c,51099
292,/small.c,51053
298,/small.c,51007
305,/small.c,50180
310,/small.c,49691
316,/small.c,49080
322,/small.c,48844
327,/small.c,48718
335,/small.c,48217
336,/small.c,48033
340,/small.c,47820
341,/small.c,47512
343,/small.c,43903
344,/small.c,43531
346,/small.c,43490
347,/small.c,40440
351,/small.c,36224
353,/small.c,35281
355,/small.c,35272
357,/small.c,34935
359,/small.c,34898
360,/small.c,34555
362,/small.c,34497
364,/small.c,31715
366,/small.c,31598
367,/small.c,31161
369,/small.c,31166
370,/small.c,31069
372,/small.c,30821
373,/small.c,30727
375,/small.c,30219
379,/small.c,30214
380,/small.c,30211
386,/small.c,30126
388,/small.c,30081
390,/small.c,30061
391,/small.c,30041
392,/small.c,29483
393,/small.c,29463
394,/small.c,29443
397,/small.c,29435
399,/small.c,29425
400,/small.c,29415
402,/small.c,29407
404,/small.c,29397
408,/small.c,29392
412,/small.c,29385
415,/small.c,29390
422,/small.c,29380
425,/small.c,29374
428,/small.c,29373
433,/small.c,29258
434,/small.c,29235
436,/small.c,29220
439,/small.c,29225
441,/small.c,29218
443,/small.c,29211
445,/small.c,29207
447,/small.c,29197
449,/small.c,29190
451,/small.c,29168
454,/small.c,29153
455,/small.c,28925
457,/small.c,28920
459,/small.c,28012
461,/small.c,27705
463,/small.c,27610
465,/small.c,27367
469,/small.c,27362
471,/small.c,27355
478,/small.c,27343
479,/small.c,12171
480,/small.c,12153
481,/small.c,12138
482,/small.c,12111
482,/small.c,11990
483,/small.c,11761
483,/small.c,10299
484,/small.c,10281
484,/small.c,10258
485,/small.c,10241
485,/small.c,10218
486,/small.c,10201
486,/small.c,10185
487,/small.c,10174
488,/small.c,10154
488,/small.c,10149
488,/small.c,10139
489,/small.c,10127
490,/small.c,10104
490,/small.c,10032
491,/small.c,9963
492,/small.c,9939
492,/small.c,7095
493,/small.c,7061
493,/small.c,7010
494,/small.c,6983
494,/small.c,6973
495,/small.c,6958
495,/small.c,6948
495,/small.c,6849
496,/small.c,6812
496,/small.c,6611
497,/small.c,6589
497,/small.c,6561
497,/small.c,6551
498,/small.c,6519
500,/small.c,6511
501,/small.c,6508
502,/small.c,6389
503,/small.c,6381
504,/small.c,4828
505,/small.c,4822
505,/small.c,4741
506,/small.c,3295
506,/small.c,3156
507,/small.c,3083
509,/small.c,3031
509,/small.c,2974
510,/small.c,2881
511,/small.c,2848
511,/small.c,2575
511,/small.c,2526
512,/small.c,2502
512,/small.c,2460
514,/small.c,2454
515,/small.c,2448
515,/small.c,2443
516,/small.c,2437
517,/small.c,2429
519,/small.c,2416
520,/small.c,2402
520,/small.c,2388
521,/small.c,2384
521,/small.c,2341
522,/small.c,2065
522,/small.c,2062
523,/small.c,2039
523,/small.c,2034
524,/small.c,2037
524,/small.c,2029
524,/small.c,2023
525,/small.c,2022
526,/small.c,2015
526,/small.c,2010
527,/small.c,2008
527,/small.c,2006
528,/small.c,1950
529,/small.c,1934
529,/small.c,1880
530,/small.c,1740
531,/small.c,1728
532,/small.c,1638
532,/small.c,1616
533,/small.c,1594
533,/small.c,1509
533,/small.c,1504
536,/small.c,1419
541,/small.c,1394
541,/small.c,1358
543,/small.c,1357
543,/small.c,1351
544,/small.c,1350
545,/small.c,1331
545,/small.c,1325
546,/small.c,1316
547,/small.c,1307
547,/small.c,1301
548,/small.c,1292
549,/small.c,1283
549,/small.c,1277
550,/small.c,1278
551,/small.c,1272
551,/small.c,1266
552,/small.c,1260
552,/small.c,1254
553,/small.c,1248
553,/small.c,1239
554,/small.c,1233
555,/small.c,1217
556,/small.c,1211
556,/small.c,1205
557,/small.c,1199
557,/small.c,1190
567,/small.c,1184
567,/small.c,1171
568,/small.c,1165
568,/small.c,1156
569,/small.c,1150
569,/small.c,1141
570,/small.c,1135
570,/small.c,1129
