Time(s),File,Token Count
2,/small.c,16623
9,/small.c,16531
13,/small.c,16400
21,/small.c,14685
29,/small.c,14599
32,/small.c,14594
34,/small.c,14399
36,/small.c,14289
38,/small.c,14169
39,/small.c,13538
41,/small.c,13354
43,/small.c,13232
44,/small.c,13085
46,/small.c,13083
48,/small.c,13085
49,/small.c,13088
51,/small.c,13076
54,/small.c,13023
55,/small.c,12903
57,/small.c,12906
60,/small.c,12896
61,/small.c,12897
63,/small.c,12718
64,/small.c,12527
66,/small.c,12467
68,/small.c,12437
69,/small.c,12417
71,/small.c,12402
72,/small.c,12387
73,/small.c,12375
76,/small.c,12365
77,/small.c,12357
79,/small.c,12349
80,/small.c,12339
82,/small.c,12329
83,/small.c,12314
87,/small.c,12309
90,/small.c,12297
91,/small.c,12282
92,/small.c,12267
93,/small.c,12247
105,/small.c,12196
107,/small.c,12192
108,/small.c,12186
111,/small.c,12180
116,/small.c,12175
119,/small.c,12159
122,/small.c,12143
125,/small.c,12138
131,/small.c,12064
133,/small.c,12059
137,/small.c,12049
140,/small.c,12032
144,/small.c,11964
147,/small.c,11768
154,/small.c,10776
158,/small.c,10564
163,/small.c,9909
178,/small.c,9788
180,/small.c,9788
207,/small.c,9698
210,/small.c,9610
236,/small.c,9247
241,/small.c,9221
244,/small.c,9115
276,/small.c,9083
288,/small.c,9073
289,/small.c,9065
290,/small.c,9056
291,/small.c,9048
292,/small.c,9040
293,/small.c,9030
294,/small.c,9018
296,/small.c,9010
297,/small.c,8994
299,/small.c,8983
300,/small.c,8962
302,/small.c,8940
303,/small.c,8908
304,/small.c,8878
306,/small.c,8796
307,/small.c,8780
325,/small.c,8736
331,/small.c,8515
334,/small.c,7945
366,/small.c,7940
367,/small.c,7935
367,/small.c,7929
368,/small.c,7918
369,/small.c,7911
370,/small.c,7906
371,/small.c,7902
373,/small.c,7880
388,/small.c,7876
401,/small.c,7859
419,/small.c,7857
432,/small.c,7671
439,/small.c,7670
444,/small.c,7665
491,/small.c,7649
499,/small.c,7644
506,/small.c,7620
511,/small.c,7558
515,/small.c,7536
518,/small.c,7506
531,/small.c,7501
587,/small.c,7489
592,/small.c,7374
596,/small.c,7334
621,/small.c,7327
626,/small.c,7315
629,/small.c,7289
653,/small.c,7286
657,/small.c,7288
711,/small.c,7173
737,/small.c,7168
744,/small.c,7166
749,/small.c,7161
753,/small.c,7151
786,/small.c,7139
811,/small.c,6876
816,/small.c,6871
820,/small.c,6620
843,/small.c,6612
876,/small.c,6578
899,/small.c,6576
913,/small.c,6418
915,/small.c,6413
931,/small.c,6139
933,/small.c,6092
934,/small.c,6085
935,/small.c,6039
936,/small.c,6032
937,/small.c,6010
939,/small.c,5750
940,/small.c,5743
941,/small.c,5701
942,/small.c,5655
942,/small.c,5548
944,/small.c,5542
945,/small.c,5536
946,/small.c,5530
948,/small.c,5504
949,/small.c,5498
950,/small.c,5497
951,/small.c,5496
952,/small.c,5490
953,/small.c,5489
954,/small.c,5481
955,/small.c,5475
956,/small.c,5474
957,/small.c,5460
958,/small.c,5453
960,/small.c,5373
961,/small.c,5367
962,/small.c,5366
963,/small.c,5341
964,/small.c,5323
965,/small.c,5308
966,/small.c,5286
967,/small.c,5269
970,/small.c,5250
986,/small.c,5228
987,/small.c,5230
988,/small.c,5209
989,/small.c,5211
990,/small.c,5213
992,/small.c,5209
993,/small.c,5190
994,/small.c,5180
995,/small.c,5175
996,/small.c,5163
997,/small.c,5153
999,/small.c,5150
1000,/small.c,5139
1001,/small.c,5134
1001,/small.c,5132
1003,/small.c,5127
1014,/small.c,5105
1015,/small.c,5099
1016,/small.c,5089
1024,/small.c,5077
1025,/small.c,5074
1027,/small.c,5064
1030,/small.c,5006
1045,/small.c,4978
1066,/small.c,4977
1066,/small.c,4970
1068,/small.c,4967
1069,/small.c,4966
1077,/small.c,4961
1078,/small.c,4960
1080,/small.c,4959
1084,/small.c,4959
1103,/small.c,4956
1157,/small.c,4466
1182,/small.c,4452
1187,/small.c,4452
1190,/small.c,4447
1285,/small.c,4426
1309,/small.c,4424
1312,/small.c,4409
1376,/small.c,4286
1425,/small.c,4142
1437,/small.c,3986
1439,/small.c,3974
1441,/small.c,3970
1442,/small.c,3950
1443,/small.c,3946
1444,/small.c,3935
1446,/small.c,3929
1447,/small.c,3925
1448,/small.c,3922
1449,/small.c,3918
1450,/small.c,3914
1451,/small.c,3910
1452,/small.c,3906
1452,/small.c,3896
1453,/small.c,3882
1454,/small.c,3875
1454,/small.c,3861
1455,/small.c,3854
1456,/small.c,3840
1457,/small.c,3830
1457,/small.c,3827
1458,/small.c,3803
1459,/small.c,3783
1533,/small.c,3776
1729,/small.c,3667
1736,/small.c,3594
1738,/small.c,3573
1738,/small.c,3566
1739,/small.c,3565
1740,/small.c,3557
1741,/small.c,3551
1742,/small.c,3496
1743,/small.c,3463
1744,/small.c,3395
1745,/small.c,3333
1746,/small.c,3277
1761,/small.c,3255
1764,/small.c,3241
1771,/small.c,3197
1776,/small.c,3197
1779,/small.c,3145
1804,/small.c,3142
1837,/small.c,2818
1901,/small.c,2815
1934,/small.c,2795
1938,/small.c,2656
1949,/small.c,2602
1949,/small.c,2546
1950,/small.c,2525
1951,/small.c,2515
1951,/small.c,2482
1952,/small.c,2409
1952,/small.c,2394
1964,/small.c,2337
1969,/small.c,2336
1973,/small.c,2330
1977,/small.c,2306
1982,/small.c,1734
