Time(s),File,Token Count
19,/small.c,30196
28,/small.c,29839
31,/small.c,29721
33,/small.c,29574
35,/small.c,29476
37,/small.c,29198
38,/small.c,28953
40,/small.c,28818
42,/small.c,28653
46,/small.c,28409
49,/small.c,18797
51,/small.c,18789
53,/small.c,18756
55,/small.c,18724
57,/small.c,18701
59,/small.c,18636
60,/small.c,18604
62,/small.c,18571
66,/small.c,18324
68,/small.c,18269
70,/small.c,18196
74,/small.c,18023
75,/small.c,17966
77,/small.c,17918
79,/small.c,17732
80,/small.c,17616
82,/small.c,17568
84,/small.c,17314
85,/small.c,17168
87,/small.c,17102
89,/small.c,17008
92,/small.c,16782
93,/small.c,16725
95,/small.c,16677
96,/small.c,16621
98,/small.c,16565
99,/small.c,16519
101,/small.c,16435
102,/small.c,16382
103,/small.c,16320
105,/small.c,16263
106,/small.c,16094
107,/small.c,16032
108,/small.c,15983
110,/small.c,15937
111,/small.c,15875
112,/small.c,15768
113,/small.c,15691
114,/small.c,15637
115,/small.c,15583
116,/small.c,15510
117,/small.c,15458
118,/small.c,15364
119,/small.c,15285
120,/small.c,15233
122,/small.c,15179
124,/small.c,15158
125,/small.c,15154
127,/small.c,15167
128,/small.c,10932
129,/small.c,10931
130,/small.c,10924
132,/small.c,10920
135,/small.c,10629
136,/small.c,10275
137,/small.c,9916
138,/small.c,9724
142,/small.c,9720
144,/small.c,9661
145,/small.c,9643
145,/small.c,9641
148,/small.c,8735
148,/small.c,8056
149,/small.c,7733
150,/small.c,7404
150,/small.c,7071
151,/small.c,6904
152,/small.c,6738
152,/small.c,6580
153,/small.c,6412
153,/small.c,6245
154,/small.c,6087
154,/small.c,5929
154,/small.c,5764
155,/small.c,5658
156,/small.c,5576
156,/small.c,5486
157,/small.c,5375
157,/small.c,5305
158,/small.c,5209
158,/small.c,5131
159,/small.c,4689
159,/small.c,4604
165,/small.c,4585
165,/small.c,4575
170,/small.c,4404
170,/small.c,4354
171,/small.c,4329
171,/small.c,4295
172,/small.c,4285
173,/small.c,4271
173,/small.c,4263
173,/small.c,4133
174,/small.c,4141
174,/small.c,4131
175,/small.c,3938
175,/small.c,3923
176,/small.c,3923
177,/small.c,3916
177,/small.c,3914
178,/small.c,3905
178,/small.c,3847
179,/small.c,3842
179,/small.c,3855
180,/small.c,3660
180,/small.c,3267
181,/small.c,3272
181,/small.c,3267
183,/small.c,3190
184,/small.c,3156
184,/small.c,3016
184,/small.c,2990
185,/small.c,2643
187,/small.c,2628
187,/small.c,2620
188,/small.c,2515
189,/small.c,2494
190,/small.c,2447
190,/small.c,2375
190,/small.c,2329
191,/small.c,2282
191,/small.c,2241
192,/small.c,2072
193,/small.c,2059
193,/small.c,2035
194,/small.c,1999
194,/small.c,1976
195,/small.c,1956
195,/small.c,1926
197,/small.c,1916
197,/small.c,1908
198,/small.c,1904
199,/small.c,1898
200,/small.c,1893
200,/small.c,1887
201,/small.c,1886
202,/small.c,1877
203,/small.c,1860
204,/small.c,1854
205,/small.c,1848
206,/small.c,1834
208,/small.c,1704
210,/small.c,1692
210,/small.c,1674
211,/small.c,1659
214,/small.c,1627
214,/small.c,1595
215,/small.c,1563
216,/small.c,1547
217,/small.c,1539
217,/small.c,1498
218,/small.c,1414
218,/small.c,1406
219,/small.c,1398
219,/small.c,1351
220,/small.c,1348
221,/small.c,1341
223,/small.c,1235
224,/small.c,1181
224,/small.c,1137
225,/small.c,1091
226,/small.c,948
226,/small.c,931
227,/small.c,896
227,/small.c,865
228,/small.c,828
230,/small.c,812
231,/small.c,806
232,/small.c,762
232,/small.c,759
233,/small.c,754
234,/small.c,743
234,/small.c,739
235,/small.c,736
237,/small.c,728
237,/small.c,698
237,/small.c,681
238,/small.c,666
241,/small.c,626
242,/small.c,615
244,/small.c,588
245,/small.c,588
245,/small.c,575
246,/small.c,567
246,/small.c,562
247,/small.c,538
248,/small.c,530
250,/small.c,525
253,/small.c,504
254,/small.c,495
254,/small.c,478
254,/small.c,472
261,/small.c,467
262,/small.c,458
262,/small.c,449
263,/small.c,447
263,/small.c,445
264,/small.c,423
