Time(s),File,Token Count
10,/small.c,57581
34,/small.c,46876
39,/small.c,40695
42,/small.c,37596
44,/small.c,37718
53,/small.c,35823
57,/small.c,33817
60,/small.c,33857
64,/small.c,33397
66,/small.c,32338
76,/small.c,31258
81,/small.c,31153
87,/small.c,31178
92,/small.c,31218
97,/small.c,30801
102,/small.c,30784
107,/small.c,30383
111,/small.c,30537
115,/small.c,30069
120,/small.c,29318
130,/small.c,29305
136,/small.c,29280
142,/small.c,29279
149,/small.c,29289
155,/small.c,29292
161,/small.c,29302
168,/small.c,29260
175,/small.c,29245
182,/small.c,29214
189,/small.c,29159
196,/small.c,29133
203,/small.c,28934
209,/small.c,28925
215,/small.c,28767
222,/small.c,28626
227,/small.c,28580
233,/small.c,28526
238,/small.c,28318
249,/small.c,28012
251,/small.c,27989
255,/small.c,28029
258,/small.c,28033
261,/small.c,27964
263,/small.c,27945
265,/small.c,27694
268,/small.c,27674
270,/small.c,27614
272,/small.c,27424
277,/small.c,27053
281,/small.c,26970
285,/small.c,26852
289,/small.c,17173
291,/small.c,17166
292,/small.c,16861
294,/small.c,16811
298,/small.c,16627
300,/small.c,16609
302,/small.c,16553
303,/small.c,16543
305,/small.c,16509
307,/small.c,16494
309,/small.c,16409
312,/small.c,16330
313,/small.c,14703
314,/small.c,14670
314,/small.c,14570
315,/small.c,14550
317,/small.c,14517
317,/small.c,14506
318,/small.c,14354
318,/small.c,14230
319,/small.c,14190
320,/small.c,14188
320,/small.c,14158
321,/small.c,14148
322,/small.c,13259
324,/small.c,13226
326,/small.c,13195
328,/small.c,13194
328,/small.c,12717
329,/small.c,12714
330,/small.c,12697
330,/small.c,12692
331,/small.c,12691
331,/small.c,12685
332,/small.c,12498
333,/small.c,12249
333,/small.c,11559
334,/small.c,11536
336,/small.c,11462
336,/small.c,11414
337,/small.c,11404
338,/small.c,11242
338,/small.c,10058
338,/small.c,10050
341,/small.c,9113
341,/small.c,9053
342,/small.c,9030
342,/small.c,9011
343,/small.c,9000
343,/small.c,8983
344,/small.c,8974
344,/small.c,8969
344,/small.c,8964
346,/small.c,8817
346,/small.c,8800
346,/small.c,8790
347,/small.c,8770
347,/small.c,8688
347,/small.c,8691
348,/small.c,8684
348,/small.c,8679
348,/small.c,8674
349,/small.c,8637
350,/small.c,8609
350,/small.c,8488
351,/small.c,8473
351,/small.c,8465
353,/small.c,8440
353,/small.c,8425
353,/small.c,7304
354,/small.c,7037
354,/small.c,6995
354,/small.c,6972
355,/small.c,6965
356,/small.c,6922
356,/small.c,6896
357,/small.c,4587
357,/small.c,4559
357,/small.c,4401
357,/small.c,4390
358,/small.c,4385
358,/small.c,4370
358,/small.c,4315
359,/small.c,4183
359,/small.c,3061
359,/small.c,2744
359,/small.c,2738
360,/small.c,2724
360,/small.c,2719
360,/small.c,2665
361,/small.c,2557
361,/small.c,2546
361,/small.c,2541
361,/small.c,2501
362,/small.c,2486
362,/small.c,2409
362,/small.c,2402
363,/small.c,2314
363,/small.c,2217
363,/small.c,2189
363,/small.c,2166
363,/small.c,2148
364,/small.c,2060
364,/small.c,2049
364,/small.c,2037
365,/small.c,2038
366,/small.c,1747
367,/small.c,1719
369,/small.c,1701
369,/small.c,1690
369,/small.c,1679
369,/small.c,1563
370,/small.c,1558
372,/small.c,1399
373,/small.c,1392
374,/small.c,1367
376,/small.c,1358
376,/small.c,1336
377,/small.c,1330
377,/small.c,1323
377,/small.c,1317
378,/small.c,1321
378,/small.c,1325
378,/small.c,1319
378,/small.c,1314
381,/small.c,1298
382,/small.c,1295
384,/small.c,1279
