Time(s),File,Token Count
9,/small.c,57581
49,/small.c,57528
69,/small.c,57393
85,/small.c,57306
102,/small.c,57163
134,/small.c,57159
153,/small.c,57131
181,/small.c,57108
223,/small.c,56810
234,/small.c,45808
238,/small.c,42138
242,/small.c,42086
245,/small.c,41792
249,/small.c,39277
251,/small.c,38935
254,/small.c,38772
262,/small.c,37883
266,/small.c,36579
270,/small.c,35821
274,/small.c,35484
278,/small.c,35477
281,/small.c,35457
284,/small.c,33656
287,/small.c,33540
290,/small.c,33521
293,/small.c,33394
296,/small.c,33376
299,/small.c,33259
302,/small.c,33067
305,/small.c,32079
307,/small.c,31192
310,/small.c,31158
318,/small.c,31084
325,/small.c,30908
332,/small.c,30890
338,/small.c,30870
345,/small.c,30773
352,/small.c,30510
365,/small.c,30502
372,/small.c,30442
385,/small.c,30268
392,/small.c,30039
405,/small.c,30029
411,/small.c,29989
418,/small.c,29932
425,/small.c,29922
431,/small.c,29728
438,/small.c,29678
444,/small.c,29536
451,/small.c,29533
458,/small.c,29515
465,/small.c,29406
472,/small.c,29292
478,/small.c,29174
486,/small.c,29172
493,/small.c,29170
500,/small.c,29168
507,/small.c,28994
514,/small.c,28817
521,/small.c,28805
529,/small.c,28506
536,/small.c,28503
543,/small.c,28350
550,/small.c,28267
556,/small.c,28128
563,/small.c,28116
569,/small.c,28112
576,/small.c,28102
582,/small.c,19015
585,/small.c,19007
588,/small.c,19004
591,/small.c,19001
594,/small.c,18991
597,/small.c,18987
600,/small.c,18979
603,/small.c,18911
604,/small.c,18879
605,/small.c,18863
606,/small.c,18848
607,/small.c,18833
608,/small.c,18818
609,/small.c,18801
610,/small.c,18779
613,/small.c,18717
614,/small.c,18708
616,/small.c,18632
617,/small.c,18622
619,/small.c,17232
623,/small.c,17228
625,/small.c,17223
627,/small.c,17218
630,/small.c,17210
633,/small.c,17202
638,/small.c,17194
641,/small.c,17183
642,/small.c,17165
644,/small.c,17093
645,/small.c,17061
646,/small.c,16427
647,/small.c,16407
647,/small.c,16397
648,/small.c,16388
649,/small.c,16356
650,/small.c,16338
651,/small.c,16332
653,/small.c,16316
654,/small.c,16316
657,/small.c,16313
658,/small.c,16306
661,/small.c,16074
661,/small.c,15971
662,/small.c,15952
663,/small.c,15940
664,/small.c,15827
664,/small.c,15810
665,/small.c,15793
666,/small.c,15785
667,/small.c,15780
668,/small.c,15769
671,/small.c,15757
672,/small.c,15746
673,/small.c,15741
675,/small.c,15715
676,/small.c,14223
677,/small.c,14010
678,/small.c,13998
678,/small.c,13980
679,/small.c,13965
679,/small.c,13953
680,/small.c,13941
681,/small.c,13934
682,/small.c,13934
682,/small.c,13789
685,/small.c,13784
685,/small.c,13222
686,/small.c,13037
687,/small.c,13032
687,/small.c,13022
688,/small.c,13010
689,/small.c,13005
691,/small.c,12993
692,/small.c,12902
692,/small.c,12885
693,/small.c,12870
694,/small.c,12862
695,/small.c,12092
696,/small.c,12070
697,/small.c,11714
698,/small.c,11685
698,/small.c,11675
699,/small.c,11662
699,/small.c,11634
699,/small.c,11472
701,/small.c,11466
701,/small.c,11458
702,/small.c,11453
702,/small.c,11438
703,/small.c,11423
703,/small.c,11411
704,/small.c,11344
705,/small.c,11327
706,/small.c,11218
707,/small.c,11157
709,/small.c,11122
709,/small.c,11104
710,/small.c,9972
710,/small.c,9744
711,/small.c,9698
711,/small.c,9693
711,/small.c,9683
712,/small.c,9669
713,/small.c,9632
714,/small.c,9545
714,/small.c,9535
714,/small.c,9520
715,/small.c,9355
715,/small.c,7271
716,/small.c,7189
716,/small.c,7144
717,/small.c,7125
717,/small.c,7117
718,/small.c,6982
718,/small.c,6975
719,/small.c,6970
719,/small.c,6898
720,/small.c,6730
721,/small.c,6718
721,/small.c,6707
721,/small.c,6701
722,/small.c,6675
722,/small.c,6609
723,/small.c,6599
724,/small.c,6371
724,/small.c,5239
724,/small.c,5225
724,/small.c,5179
725,/small.c,5172
726,/small.c,5161
726,/small.c,5029
727,/small.c,4989
727,/small.c,4971
728,/small.c,4964
728,/small.c,4921
729,/small.c,4758
730,/small.c,4732
730,/small.c,4724
731,/small.c,4724
731,/small.c,4592
731,/small.c,4585
731,/small.c,4571
732,/small.c,4559
733,/small.c,4490
733,/small.c,4454
734,/small.c,4421
734,/small.c,4388
734,/small.c,4364
736,/small.c,4356
737,/small.c,4344
739,/small.c,4292
739,/small.c,4284
739,/small.c,4225
740,/small.c,4218
741,/small.c,4202
741,/small.c,4154
742,/small.c,4105
742,/small.c,4036
743,/small.c,4009
743,/small.c,3978
743,/small.c,3907
744,/small.c,3852
744,/small.c,3847
745,/small.c,3832
745,/small.c,3825
745,/small.c,3805
746,/small.c,3796
746,/small.c,3791
746,/small.c,3775
747,/small.c,3758
747,/small.c,3753
748,/small.c,3646
748,/small.c,3630
748,/small.c,3622
748,/small.c,3622
750,/small.c,3592
750,/small.c,3579
752,/small.c,3549
752,/small.c,3540
752,/small.c,3510
753,/small.c,3501
753,/small.c,3496
756,/small.c,3463
758,/small.c,3430
760,/small.c,3379
760,/small.c,3355
760,/small.c,3334
760,/small.c,3307
761,/small.c,3289
761,/small.c,3271
764,/small.c,3268
764,/small.c,3265
765,/small.c,3179
766,/small.c,3177
775,/small.c,3159
788,/small.c,3132
