Time(s),File,Token Count
2,/small.c,16623
11,/small.c,16531
19,/small.c,16400
24,/small.c,16168
28,/small.c,15976
39,/small.c,15975
43,/small.c,15590
44,/small.c,15311
48,/small.c,15117
50,/small.c,15114
51,/small.c,15117
53,/small.c,15112
55,/small.c,15074
57,/small.c,15000
59,/small.c,14840
60,/small.c,14834
62,/small.c,14698
65,/small.c,14276
67,/small.c,14262
68,/small.c,14252
70,/small.c,14194
71,/small.c,14187
74,/small.c,14012
76,/small.c,13977
77,/small.c,13961
78,/small.c,13944
80,/small.c,13929
81,/small.c,13917
82,/small.c,13902
83,/small.c,13886
84,/small.c,13864
85,/small.c,13849
86,/small.c,13828
87,/small.c,13807
88,/small.c,13786
89,/small.c,13776
90,/small.c,12193
91,/small.c,12039
92,/small.c,12007
93,/small.c,11753
95,/small.c,11748
96,/small.c,11732
98,/small.c,11728
99,/small.c,11721
100,/small.c,11710
102,/small.c,11695
103,/small.c,11681
105,/small.c,11631
106,/small.c,11596
107,/small.c,11589
108,/small.c,11578
109,/small.c,11562
111,/small.c,11542
112,/small.c,11506
113,/small.c,11080
114,/small.c,11080
115,/small.c,11073
116,/small.c,11037
117,/small.c,11037
118,/small.c,10916
119,/small.c,10855
120,/small.c,9367
121,/small.c,9351
123,/small.c,9344
124,/small.c,9339
125,/small.c,9336
126,/small.c,9329
127,/small.c,9321
129,/small.c,9315
130,/small.c,9315
151,/small.c,9302
156,/small.c,9032
159,/small.c,9025
180,/small.c,9020
181,/small.c,9012
181,/small.c,9007
182,/small.c,9006
184,/small.c,9003
200,/small.c,8791
211,/small.c,8791
216,/small.c,8767
220,/small.c,8758
254,/small.c,8696
258,/small.c,8634
283,/small.c,8565
288,/small.c,8548
292,/small.c,8524
321,/small.c,8514
322,/small.c,8489
322,/small.c,8442
323,/small.c,8427
324,/small.c,8307
325,/small.c,7513
326,/small.c,7377
327,/small.c,7363
356,/small.c,7356
357,/small.c,7349
358,/small.c,7319
359,/small.c,7289
360,/small.c,7289
361,/small.c,7284
362,/small.c,7284
386,/small.c,7280
389,/small.c,7276
416,/small.c,7081
423,/small.c,7074
428,/small.c,7062
432,/small.c,7060
475,/small.c,6989
489,/small.c,6977
493,/small.c,6967
518,/small.c,6929
525,/small.c,6904
532,/small.c,6904
537,/small.c,6899
541,/small.c,6893
586,/small.c,6853
590,/small.c,6656
595,/small.c,6644
620,/small.c,6618
625,/small.c,6611
628,/small.c,6605
652,/small.c,6599
656,/small.c,6596
659,/small.c,6594
737,/small.c,6442
747,/small.c,6432
756,/small.c,6351
764,/small.c,6349
769,/small.c,6344
772,/small.c,6339
785,/small.c,6312
808,/small.c,6062
833,/small.c,5968
836,/small.c,5793
869,/small.c,5759
892,/small.c,5757
906,/small.c,5599
910,/small.c,5594
931,/small.c,5496
932,/small.c,5426
933,/small.c,5405
933,/small.c,5380
934,/small.c,5361
935,/small.c,5149
935,/small.c,5079
949,/small.c,4985
954,/small.c,4746
956,/small.c,4732
957,/small.c,4720
958,/small.c,4717
958,/small.c,4702
959,/small.c,4527
960,/small.c,4478
961,/small.c,4445
962,/small.c,4392
963,/small.c,4346
964,/small.c,4294
965,/small.c,4238
966,/small.c,4184
967,/small.c,4100
967,/small.c,4021
969,/small.c,4015
970,/small.c,4009
971,/small.c,4003
972,/small.c,4002
972,/small.c,3996
974,/small.c,3962
975,/small.c,3966
976,/small.c,3965
977,/small.c,3959
979,/small.c,3959
980,/small.c,3959
981,/small.c,3947
981,/small.c,3945
982,/small.c,3937
983,/small.c,3928
983,/small.c,3923
985,/small.c,3916
986,/small.c,3872
986,/small.c,3853
987,/small.c,3858
988,/small.c,3834
988,/small.c,3831
989,/small.c,3824
990,/small.c,3819
1014,/small.c,3816
1040,/small.c,3502
1045,/small.c,3023
1048,/small.c,3013
1063,/small.c,2993
1067,/small.c,2986
1071,/small.c,2980
1115,/small.c,2979
1129,/small.c,2945
1132,/small.c,2797
1137,/small.c,2748
1140,/small.c,2702
1141,/small.c,2696
1142,/small.c,2690
1143,/small.c,2683
1144,/small.c,2619
1146,/small.c,2623
1147,/small.c,2628
1148,/small.c,2627
1150,/small.c,2620
1151,/small.c,2599
1153,/small.c,2537
1153,/small.c,2522
1155,/small.c,2366
1165,/small.c,2300
1181,/small.c,1728
1282,/small.c,1734
