Time(s),File,Token Count
2,/small.c,19915
4,/small.c,18683
5,/small.c,17954
6,/small.c,17740
7,/small.c,17355
8,/small.c,17095
8,/small.c,16652
9,/small.c,16442
9,/small.c,16226
10,/small.c,16010
10,/small.c,15918
11,/small.c,15616
11,/small.c,15408
12,/small.c,15287
12,/small.c,15067
13,/small.c,14959
13,/small.c,14934
14,/small.c,14802
14,/small.c,14717
15,/small.c,14677
16,/small.c,14552
16,/small.c,14543
17,/small.c,14507
17,/small.c,14477
18,/small.c,14461
19,/small.c,14248
19,/small.c,13552
20,/small.c,13551
20,/small.c,13489
21,/small.c,13491
22,/small.c,13476
22,/small.c,13480
23,/small.c,13418
23,/small.c,13362
24,/small.c,13359
24,/small.c,13216
25,/small.c,13220
25,/small.c,13147
25,/small.c,13161
26,/small.c,13171
26,/small.c,11574
27,/small.c,11279
28,/small.c,11271
28,/small.c,11267
29,/small.c,11258
29,/small.c,11106
31,/small.c,11104
31,/small.c,11098
31,/small.c,11096
32,/small.c,11023
33,/small.c,10789
33,/small.c,10728
34,/small.c,10715
34,/small.c,9348
34,/small.c,9320
35,/small.c,9210
35,/small.c,9190
35,/small.c,9175
36,/small.c,9135
36,/small.c,9105
37,/small.c,7345
37,/small.c,7339
38,/small.c,7320
38,/small.c,7315
39,/small.c,7285
40,/small.c,5351
40,/small.c,5059
41,/small.c,3412
41,/small.c,3388
41,/small.c,3360
42,/small.c,3344
42,/small.c,3259
42,/small.c,3171
43,/small.c,3062
43,/small.c,3042
43,/small.c,2953
44,/small.c,2923
44,/small.c,2912
44,/small.c,2906
45,/small.c,2895
45,/small.c,2886
46,/small.c,2883
47,/small.c,2362
47,/small.c,2350
48,/small.c,2248
48,/small.c,2152
49,/small.c,2109
50,/small.c,1333
50,/small.c,1327
50,/small.c,1292
50,/small.c,1284
51,/small.c,1278
51,/small.c,1279
52,/small.c,1268
52,/small.c,1259
53,/small.c,1222
54,/small.c,1140
55,/small.c,1056
57,/small.c,1039
57,/small.c,1020
58,/small.c,1009
58,/small.c,1003
