Time(s),File,Token Count
17,/small.c,85359
33,/small.c,84894
39,/small.c,85291
49,/small.c,85009
51,/small.c,84530
53,/small.c,81999
55,/small.c,82131
58,/small.c,84105
69,/small.c,83888
70,/small.c,83751
72,/small.c,83809
81,/small.c,83713
83,/small.c,82794
86,/small.c,82690
88,/small.c,82610
90,/small.c,83065
93,/small.c,74049
100,/small.c,74009
103,/small.c,73946
105,/small.c,73672
108,/small.c,73621
110,/small.c,73575
113,/small.c,73512
115,/small.c,72849
118,/small.c,68679
120,/small.c,67215
122,/small.c,61517
128,/small.c,61479
130,/small.c,61447
134,/small.c,61393
137,/small.c,61162
140,/small.c,61106
143,/small.c,61039
146,/small.c,61032
149,/small.c,60992
152,/small.c,60970
154,/small.c,59348
157,/small.c,59246
160,/small.c,57597
162,/small.c,56843
165,/small.c,54122
168,/small.c,54121
170,/small.c,53154
175,/small.c,34637
177,/small.c,34610
179,/small.c,34590
181,/small.c,34574
183,/small.c,34557
185,/small.c,34539
187,/small.c,32780
189,/small.c,32511
190,/small.c,32499
192,/small.c,32468
194,/small.c,32021
195,/small.c,32115
197,/small.c,32082
198,/small.c,32049
200,/small.c,30043
201,/small.c,29247
203,/small.c,28471
204,/small.c,28300
205,/small.c,27674
207,/small.c,27184
208,/small.c,27111
209,/small.c,27045
210,/small.c,26848
211,/small.c,26709
212,/small.c,26427
213,/small.c,25993
214,/small.c,25490
216,/small.c,25482
217,/small.c,25487
218,/small.c,25471
219,/small.c,25463
220,/small.c,25453
221,/small.c,25428
222,/small.c,25432
223,/small.c,25428
227,/small.c,25407
227,/small.c,25387
229,/small.c,25332
230,/small.c,25317
230,/small.c,24162
231,/small.c,24194
232,/small.c,24189
233,/small.c,24176
234,/small.c,24156
236,/small.c,24137
237,/small.c,24094
238,/small.c,24087
242,/small.c,24080
243,/small.c,23938
244,/small.c,23931
246,/small.c,23928
247,/small.c,23891
249,/small.c,23878
250,/small.c,23401
251,/small.c,23378
253,/small.c,23362
254,/small.c,23250
255,/small.c,23149
256,/small.c,23161
258,/small.c,23116
259,/small.c,23178
260,/small.c,23127
342,/small.c,23041
342,/small.c,23066
383,/small.c,22504
384,/small.c,22467
405,/small.c,22449
405,/small.c,22224
406,/small.c,22199
406,/small.c,21880
407,/small.c,21780
407,/small.c,21785
408,/small.c,21209
408,/small.c,21204
409,/small.c,21114
430,/small.c,13572
430,/small.c,11050
431,/small.c,11027
431,/small.c,11017
432,/small.c,11004
432,/small.c,10988
432,/small.c,10986
433,/small.c,10946
433,/small.c,10928
434,/small.c,10913
434,/small.c,10912
435,/small.c,10905
436,/small.c,9933
437,/small.c,9938
438,/small.c,9106
438,/small.c,8795
439,/small.c,8790
439,/small.c,8744
439,/small.c,8737
460,/small.c,8721
520,/small.c,8677
561,/small.c,8642
561,/small.c,8615
601,/small.c,8577
602,/small.c,8577
642,/small.c,8450
642,/small.c,8445
643,/small.c,8318
643,/small.c,7684
663,/small.c,7564
684,/small.c,7292
685,/small.c,7287
685,/small.c,7214
685,/small.c,7180
726,/small.c,7062
767,/small.c,7007
767,/small.c,6971
767,/small.c,6948
808,/small.c,6938
808,/small.c,6850
849,/small.c,6723
849,/small.c,6339
849,/small.c,6328
890,/small.c,6323
911,/small.c,2656
911,/small.c,2656
952,/small.c,2362
952,/small.c,2337
973,/small.c,2319
993,/small.c,2193
994,/small.c,2182
1034,/small.c,2054
1034,/small.c,1981
1035,/small.c,1978
1055,/small.c,1976
1056,/small.c,1922
1056,/small.c,1907
1057,/small.c,1836
1058,/small.c,1794
1058,/small.c,1751
1059,/small.c,1713
1059,/small.c,1692
1060,/small.c,1673
1060,/small.c,1663
1060,/small.c,1632
1063,/small.c,1632
1065,/small.c,1617
1291,/small.c,1591
1291,/small.c,1577
1292,/small.c,1561
1292,/small.c,1549
1293,/small.c,1544
1293,/small.c,1533
1294,/small.c,1524
1294,/small.c,1518
1295,/small.c,1509
1295,/small.c,1504
1296,/small.c,1498
1296,/small.c,1491
1297,/small.c,1485
1297,/small.c,1479
1298,/small.c,1472
1298,/small.c,1466
1299,/small.c,1462
1299,/small.c,1456
1299,/small.c,1450
1300,/small.c,1443
1300,/small.c,1437
1301,/small.c,1430
1301,/small.c,1426
1302,/small.c,1422
1302,/small.c,1415
1302,/small.c,1408
