Time(s),File,Token Count
5,/small.c,32958
13,/small.c,32927
15,/small.c,32770
17,/small.c,32678
19,/small.c,32576
20,/small.c,32544
24,/small.c,32537
26,/small.c,32541
28,/small.c,32395
31,/small.c,32127
33,/small.c,31910
35,/small.c,31789
37,/small.c,31736
38,/small.c,31542
40,/small.c,31509
42,/small.c,31490
46,/small.c,30932
47,/small.c,30843
48,/small.c,27115
49,/small.c,26538
50,/small.c,25951
50,/small.c,24943
51,/small.c,24692
51,/small.c,24150
53,/small.c,24126
54,/small.c,24116
56,/small.c,23960
58,/small.c,23909
59,/small.c,23900
62,/small.c,23893
63,/small.c,23799
66,/small.c,23724
66,/small.c,23689
68,/small.c,23494
68,/small.c,19220
69,/small.c,19127
69,/small.c,19063
70,/small.c,18883
71,/small.c,18876
72,/small.c,18869
73,/small.c,18860
73,/small.c,18860
74,/small.c,18850
75,/small.c,18754
75,/small.c,18747
76,/small.c,18633
76,/small.c,15424
77,/small.c,15414
79,/small.c,15410
80,/small.c,15403
81,/small.c,15396
81,/small.c,15398
82,/small.c,15393
83,/small.c,15389
84,/small.c,15381
87,/small.c,15239
88,/small.c,15193
88,/small.c,15189
89,/small.c,15177
90,/small.c,15168
90,/small.c,15158
91,/small.c,15151
92,/small.c,15145
93,/small.c,15136
94,/small.c,15095
94,/small.c,15094
95,/small.c,15088
96,/small.c,15000
97,/small.c,14998
97,/small.c,14998
99,/small.c,14993
100,/small.c,14986
100,/small.c,14949
100,/small.c,14954
102,/small.c,13441
102,/small.c,12940
102,/small.c,12920
103,/small.c,12904
103,/small.c,12448
104,/small.c,12436
104,/small.c,12384
105,/small.c,12380
105,/small.c,12236
105,/small.c,11664
106,/small.c,11660
107,/small.c,11655
108,/small.c,11647
109,/small.c,11509
109,/small.c,11475
109,/small.c,11250
109,/small.c,11193
110,/small.c,11166
111,/small.c,11161
111,/small.c,11156
112,/small.c,11144
112,/small.c,10837
113,/small.c,10693
114,/small.c,10412
114,/small.c,10278
114,/small.c,10122
115,/small.c,10091
115,/small.c,10087
115,/small.c,9988
116,/small.c,9984
116,/small.c,9978
117,/small.c,6552
118,/small.c,6540
119,/small.c,6456
119,/small.c,6395
120,/small.c,6385
120,/small.c,6380
121,/small.c,6372
122,/small.c,6349
122,/small.c,6297
123,/small.c,6192
123,/small.c,6178
123,/small.c,6134
124,/small.c,6125
125,/small.c,6114
125,/small.c,6003
126,/small.c,5727
126,/small.c,5715
126,/small.c,5658
126,/small.c,5337
127,/small.c,5336
128,/small.c,5262
128,/small.c,5217
129,/small.c,5115
129,/small.c,5088
129,/small.c,5057
130,/small.c,5029
130,/small.c,4680
130,/small.c,4639
131,/small.c,4602
131,/small.c,4565
132,/small.c,4556
132,/small.c,4547
132,/small.c,4529
133,/small.c,4511
135,/small.c,4480
135,/small.c,4478
136,/small.c,4441
136,/small.c,4427
136,/small.c,4394
137,/small.c,4375
137,/small.c,4368
138,/small.c,4366
138,/small.c,4358
138,/small.c,4353
139,/small.c,4345
140,/small.c,4340
140,/small.c,4326
141,/small.c,4313
141,/small.c,4289
142,/small.c,4285
142,/small.c,4176
142,/small.c,4154
143,/small.c,4033
143,/small.c,3938
143,/small.c,3936
144,/small.c,3855
144,/small.c,3850
144,/small.c,3841
145,/small.c,3838
146,/small.c,3490
146,/small.c,3390
147,/small.c,3319
147,/small.c,3167
148,/small.c,3160
148,/small.c,3155
148,/small.c,3150
149,/small.c,3150
149,/small.c,3145
150,/small.c,3140
152,/small.c,3130
153,/small.c,2812
155,/small.c,2657
155,/small.c,2374
156,/small.c,2369
157,/small.c,2342
157,/small.c,2326
158,/small.c,2314
158,/small.c,2305
159,/small.c,2290
159,/small.c,2279
159,/small.c,2267
159,/small.c,2200
160,/small.c,1525
160,/small.c,1518
160,/small.c,1506
160,/small.c,1497
161,/small.c,1496
161,/small.c,1495
162,/small.c,1488
162,/small.c,1482
162,/small.c,1475
163,/small.c,1469
163,/small.c,1473
163,/small.c,1464
164,/small.c,1451
165,/small.c,1441
165,/small.c,1428
169,/small.c,1292
