Time(s),File,Token Count
9,/small.c,57581
52,/small.c,57505
70,/small.c,57381
87,/small.c,57294
103,/small.c,57151
137,/small.c,57147
158,/small.c,57119
182,/small.c,57116
203,/small.c,57093
231,/small.c,56914
269,/small.c,56856
294,/small.c,56825
334,/small.c,56769
365,/small.c,56696
395,/small.c,56650
425,/small.c,56588
454,/small.c,56534
482,/small.c,56455
511,/small.c,56389
551,/small.c,56224
564,/small.c,56040
568,/small.c,47628
572,/small.c,40573
575,/small.c,40543
579,/small.c,38586
582,/small.c,38329
584,/small.c,36579
592,/small.c,36064
595,/small.c,35272
599,/small.c,33905
603,/small.c,33604
606,/small.c,33585
609,/small.c,33418
613,/small.c,33281
616,/small.c,32889
619,/small.c,32697
622,/small.c,32621
625,/small.c,32007
628,/small.c,31883
631,/small.c,31133
634,/small.c,30995
637,/small.c,30571
640,/small.c,30458
650,/small.c,30361
663,/small.c,30356
672,/small.c,30171
679,/small.c,30028
686,/small.c,29930
693,/small.c,29804
699,/small.c,29797
706,/small.c,29568
713,/small.c,29565
720,/small.c,29518
727,/small.c,29401
733,/small.c,29393
740,/small.c,29353
748,/small.c,29217
755,/small.c,29148
763,/small.c,29116
778,/small.c,28738
785,/small.c,28585
792,/small.c,28408
799,/small.c,28325
806,/small.c,28026
812,/small.c,28014
819,/small.c,28008
825,/small.c,28000
831,/small.c,27990
835,/small.c,27910
837,/small.c,27870
839,/small.c,27730
841,/small.c,27536
843,/small.c,27516
845,/small.c,27501
850,/small.c,27491
853,/small.c,27471
857,/small.c,27431
860,/small.c,26041
863,/small.c,26022
866,/small.c,26013
868,/small.c,25990
871,/small.c,25990
873,/small.c,25943
875,/small.c,25927
878,/small.c,25917
884,/small.c,25910
890,/small.c,25896
895,/small.c,25886
901,/small.c,25878
908,/small.c,25878
916,/small.c,25871
922,/small.c,25866
927,/small.c,25866
933,/small.c,25861
938,/small.c,25854
944,/small.c,25849
950,/small.c,25836
955,/small.c,25828
961,/small.c,25828
966,/small.c,25823
972,/small.c,25818
978,/small.c,25814
983,/small.c,25806
988,/small.c,21318
992,/small.c,21313
995,/small.c,21315
999,/small.c,21310
1002,/small.c,21305
1007,/small.c,19649
1008,/small.c,19637
1010,/small.c,19627
1011,/small.c,19575
1012,/small.c,19570
1013,/small.c,19567
1015,/small.c,19564
1016,/small.c,19556
1017,/small.c,19550
1018,/small.c,19530
1019,/small.c,19528
1020,/small.c,19522
1023,/small.c,15248
1024,/small.c,15237
1025,/small.c,15232
1027,/small.c,15227
1028,/small.c,15222
1029,/small.c,15205
1030,/small.c,15200
1031,/small.c,15193
1032,/small.c,15183
1033,/small.c,15180
1034,/small.c,15167
1035,/small.c,15143
1036,/small.c,15142
1036,/small.c,15137
1037,/small.c,15082
1038,/small.c,15077
1039,/small.c,15069
1041,/small.c,14983
1041,/small.c,14728
1042,/small.c,14709
1043,/small.c,14698
1043,/small.c,14684
1044,/small.c,14674
1045,/small.c,14679
1046,/small.c,14672
1047,/small.c,14661
1047,/small.c,14663
1048,/small.c,14655
1050,/small.c,14632
1052,/small.c,14441
1053,/small.c,14429
1054,/small.c,12889
1055,/small.c,12877
1055,/small.c,12872
1056,/small.c,12852
1056,/small.c,12847
1057,/small.c,12831
1057,/small.c,12826
1058,/small.c,12815
1060,/small.c,12803
1060,/small.c,12798
1061,/small.c,12788
1062,/small.c,12783
1062,/small.c,12761
1064,/small.c,12730
1065,/small.c,12707
1066,/small.c,11766
1066,/small.c,11756
1067,/small.c,11696
1067,/small.c,11681
1068,/small.c,11676
1069,/small.c,11679
1069,/small.c,11672
1070,/small.c,11667
1071,/small.c,11434
1071,/small.c,11395
1072,/small.c,11377
1073,/small.c,11050
1073,/small.c,11040
1073,/small.c,11027
1074,/small.c,10841
1075,/small.c,10841
1075,/small.c,10764
1076,/small.c,10769
1076,/small.c,10763
1077,/small.c,10740
1077,/small.c,10730
1078,/small.c,10725
1078,/small.c,10676
1079,/small.c,10555
1080,/small.c,10550
1081,/small.c,10509
1082,/small.c,10491
1083,/small.c,9352
1083,/small.c,9109
1083,/small.c,9063
1084,/small.c,9047
1084,/small.c,9040
1085,/small.c,8982
1085,/small.c,8862
1086,/small.c,6747
1087,/small.c,6574
1087,/small.c,6539
1088,/small.c,6496
1088,/small.c,6468
1088,/small.c,6412
1089,/small.c,6267
1089,/small.c,6249
1089,/small.c,6240
1090,/small.c,6233
1090,/small.c,6228
1091,/small.c,6158
1092,/small.c,5990
1093,/small.c,5978
1093,/small.c,5972
1094,/small.c,5946
1094,/small.c,5875
1095,/small.c,5860
1095,/small.c,5839
1096,/small.c,5615
1096,/small.c,5597
1097,/small.c,5592
1097,/small.c,5581
1098,/small.c,5449
1099,/small.c,5402
1099,/small.c,5381
1099,/small.c,5274
1100,/small.c,5232
1100,/small.c,5204
1100,/small.c,4434
1101,/small.c,4427
1101,/small.c,4400
1101,/small.c,4226
1102,/small.c,4206
1103,/small.c,4203
1103,/small.c,4198
1103,/small.c,4177
1103,/small.c,4170
1103,/small.c,4163
1104,/small.c,4163
1104,/small.c,4033
1105,/small.c,4003
1105,/small.c,3958
1105,/small.c,3904
1105,/small.c,3885
1106,/small.c,3828
1106,/small.c,3768
1107,/small.c,3735
1107,/small.c,3705
1107,/small.c,3681
1107,/small.c,3660
1108,/small.c,3648
1109,/small.c,3635
1109,/small.c,3628
1109,/small.c,3610
1110,/small.c,3598
1111,/small.c,3581
1111,/small.c,3575
1112,/small.c,3569
1112,/small.c,3563
1112,/small.c,3567
1113,/small.c,3561
1113,/small.c,3551
1113,/small.c,3545
1114,/small.c,3549
1115,/small.c,3506
1116,/small.c,3506
1117,/small.c,3506
1117,/small.c,3473
1117,/small.c,3411
1118,/small.c,3392
1118,/small.c,3382
1118,/small.c,3358
1120,/small.c,3336
1120,/small.c,3310
1120,/small.c,3164
1120,/small.c,3144
1120,/small.c,3144
1121,/small.c,3149
1121,/small.c,3142
1121,/small.c,3134
1121,/small.c,3075
1122,/small.c,3032
1122,/small.c,3023
1122,/small.c,3018
1122,/small.c,2925
1122,/small.c,2897
1123,/small.c,2780
1123,/small.c,2769
1124,/small.c,2764
1126,/small.c,2759
1126,/small.c,2743
1126,/small.c,2736
1129,/small.c,2725
1130,/small.c,2708
1130,/small.c,2630
1132,/small.c,2612
1132,/small.c,2601
1132,/small.c,2524
1132,/small.c,2032
1133,/small.c,2023
1133,/small.c,2017
1133,/small.c,2016
1134,/small.c,2009
1134,/small.c,2003
1134,/small.c,1994
1135,/small.c,1991
1136,/small.c,1988
1138,/small.c,1988
1144,/small.c,1974
1145,/small.c,1947
1145,/small.c,1935
1145,/small.c,1920
1145,/small.c,1911
1146,/small.c,1905
1146,/small.c,1896
1146,/small.c,1887
1146,/small.c,1878
1147,/small.c,1867
1148,/small.c,1854
1148,/small.c,1843
1152,/small.c,1723
1155,/small.c,1705
1155,/small.c,1696
