Time(s),File,Token Count
13,/small.c,75224
40,/small.c,41829
43,/small.c,39484
45,/small.c,38231
47,/small.c,35744
49,/small.c,35963
51,/small.c,33419
58,/small.c,23597
60,/small.c,23217
61,/small.c,23297
63,/small.c,23095
66,/small.c,23007
68,/small.c,22863
70,/small.c,22743
72,/small.c,22113
74,/small.c,21994
76,/small.c,21837
78,/small.c,21078
81,/small.c,20926
83,/small.c,20640
84,/small.c,20505
90,/small.c,20544
93,/small.c,20502
94,/small.c,20393
96,/small.c,20468
98,/small.c,20547
104,/small.c,20558
105,/small.c,20577
107,/small.c,20581
109,/small.c,20589
110,/small.c,20608
112,/small.c,20618
114,/small.c,20651
116,/small.c,20692
117,/small.c,20721
119,/small.c,20730
121,/small.c,20757
122,/small.c,20785
124,/small.c,20815
126,/small.c,20240
128,/small.c,20227
131,/small.c,20038
133,/small.c,19132
144,/small.c,18954
145,/small.c,18903
151,/small.c,18891
157,/small.c,18880
158,/small.c,18838
160,/small.c,18732
162,/small.c,18739
164,/small.c,18597
165,/small.c,18597
167,/small.c,18610
169,/small.c,18605
170,/small.c,18617
172,/small.c,18504
174,/small.c,18381
180,/small.c,18388
182,/small.c,18387
184,/small.c,18283
186,/small.c,18295
188,/small.c,18293
200,/small.c,18173
201,/small.c,18096
201,/small.c,17971
202,/small.c,18002
209,/small.c,17967
210,/small.c,17922
211,/small.c,17872
216,/small.c,17839
217,/small.c,17807
219,/small.c,17787
220,/small.c,17775
221,/small.c,17665
222,/small.c,17593
224,/small.c,17517
225,/small.c,17407
233,/small.c,17407
249,/small.c,17314
259,/small.c,16982
260,/small.c,16967
261,/small.c,16930
262,/small.c,16913
265,/small.c,17008
272,/small.c,16854
273,/small.c,16176
277,/small.c,16175
284,/small.c,16170
285,/small.c,16164
286,/small.c,16161
286,/small.c,16161
287,/small.c,16158
288,/small.c,16157
290,/small.c,16150
291,/small.c,16146
292,/small.c,15332
309,/small.c,15303
310,/small.c,15321
314,/small.c,15309
317,/small.c,15227
318,/small.c,15012
325,/small.c,15002
325,/small.c,14987
326,/small.c,14941
327,/small.c,14936
327,/small.c,14931
328,/small.c,14926
328,/small.c,14913
329,/small.c,14908
330,/small.c,14901
336,/small.c,14898
353,/small.c,14887
353,/small.c,14897
357,/small.c,14717
361,/small.c,14710
362,/small.c,14705
378,/small.c,14684
382,/small.c,14724
389,/small.c,14630
389,/small.c,14642
390,/small.c,14657
390,/small.c,14539
394,/small.c,14534
404,/small.c,14521
411,/small.c,14484
418,/small.c,14479
418,/small.c,14475
419,/small.c,14471
439,/small.c,13740
439,/small.c,13726
440,/small.c,13533
450,/small.c,13518
450,/small.c,13498
451,/small.c,13492
451,/small.c,13478
452,/small.c,13473
457,/small.c,13097
458,/small.c,13073
462,/small.c,12097
462,/small.c,12117
463,/small.c,12110
463,/small.c,12127
464,/small.c,12092
471,/small.c,12087
471,/small.c,12092
472,/small.c,10751
472,/small.c,10696
472,/small.c,10691
482,/small.c,10694
489,/small.c,10672
493,/small.c,10670
494,/small.c,10551
494,/small.c,10524
504,/small.c,10477
508,/small.c,10282
508,/small.c,10298
515,/small.c,8092
516,/small.c,8093
516,/small.c,8088
516,/small.c,8093
523,/small.c,8088
527,/small.c,8077
529,/small.c,8068
530,/small.c,7859
533,/small.c,7848
534,/small.c,7456
534,/small.c,7286
538,/small.c,7179
538,/small.c,7139
548,/small.c,6790
548,/small.c,6771
552,/small.c,6771
558,/small.c,6600
562,/small.c,6597
569,/small.c,6590
576,/small.c,6584
577,/small.c,6353
577,/small.c,6043
587,/small.c,6030
591,/small.c,5972
592,/small.c,5961
592,/small.c,5947
595,/small.c,5772
599,/small.c,5658
599,/small.c,5563
616,/small.c,5561
625,/small.c,5544
626,/small.c,5446
629,/small.c,5441
634,/small.c,5364
638,/small.c,5276
639,/small.c,5157
640,/small.c,5033
640,/small.c,4934
644,/small.c,4915
645,/small.c,4908
646,/small.c,4857
647,/small.c,4783
648,/small.c,4738
650,/small.c,4669
651,/small.c,4581
652,/small.c,4519
656,/small.c,4513
657,/small.c,4500
658,/small.c,4519
659,/small.c,4514
660,/small.c,4508
661,/small.c,4502
661,/small.c,4496
670,/small.c,4465
671,/small.c,4452
672,/small.c,4447
673,/small.c,4445
674,/small.c,4442
675,/small.c,4454
696,/small.c,4403
702,/small.c,4301
703,/small.c,4267
703,/small.c,4214
708,/small.c,4196
709,/small.c,4191
709,/small.c,4177
710,/small.c,4170
710,/small.c,4168
711,/small.c,4165
712,/small.c,4157
712,/small.c,4147
713,/small.c,4136
714,/small.c,4119
753,/small.c,4122
772,/small.c,4114
807,/small.c,4111
829,/small.c,4106
858,/small.c,4094
938,/small.c,4088
938,/small.c,4102
945,/small.c,4092
973,/small.c,4044
1168,/small.c,4039
1169,/small.c,4029
1169,/small.c,4017
1170,/small.c,4017
1171,/small.c,4017
1172,/small.c,4009
1173,/small.c,4004
1174,/small.c,3996
