Time(s),File,Token Count
2,/small.c,14624
7,/small.c,13875
11,/small.c,13312
12,/small.c,13302
14,/small.c,12874
20,/small.c,12862
23,/small.c,12831
24,/small.c,12777
25,/small.c,12655
27,/small.c,12557
28,/small.c,12473
33,/small.c,11793
36,/small.c,11682
40,/small.c,11539
43,/small.c,11451
46,/small.c,11445
47,/small.c,11442
49,/small.c,11441
50,/small.c,11435
52,/small.c,11426
54,/small.c,10977
56,/small.c,10968
57,/small.c,10953
59,/small.c,10947
61,/small.c,10941
62,/small.c,10935
64,/small.c,10881
66,/small.c,10867
67,/small.c,10866
69,/small.c,10855
71,/small.c,10836
72,/small.c,10840
74,/small.c,10821
75,/small.c,10789
76,/small.c,10758
78,/small.c,10591
89,/small.c,10567
98,/small.c,10563
101,/small.c,10566
103,/small.c,10559
105,/small.c,10501
114,/small.c,10467
117,/small.c,10452
123,/small.c,10442
125,/small.c,10434
127,/small.c,10418
128,/small.c,10410
130,/small.c,10400
131,/small.c,10392
133,/small.c,10382
134,/small.c,10373
136,/small.c,10363
137,/small.c,10353
139,/small.c,10343
140,/small.c,10327
141,/small.c,10317
142,/small.c,10307
144,/small.c,10294
150,/small.c,10287
152,/small.c,10292
153,/small.c,10288
155,/small.c,10283
157,/small.c,10278
158,/small.c,10274
160,/small.c,10269
162,/small.c,10264
163,/small.c,10260
165,/small.c,10253
167,/small.c,10248
169,/small.c,10243
170,/small.c,10238
172,/small.c,10233
174,/small.c,10216
181,/small.c,10107
186,/small.c,10017
187,/small.c,10017
188,/small.c,10017
189,/small.c,10022
190,/small.c,9963
194,/small.c,9958
201,/small.c,9935
204,/small.c,9684
209,/small.c,9236
211,/small.c,9231
212,/small.c,9226
212,/small.c,9195
213,/small.c,9188
307,/small.c,9175
310,/small.c,9167
312,/small.c,9157
314,/small.c,9121
316,/small.c,9111
379,/small.c,8441
380,/small.c,8446
381,/small.c,8446
382,/small.c,8441
383,/small.c,8436
384,/small.c,8429
419,/small.c,8399
422,/small.c,8379
428,/small.c,8384
429,/small.c,8124
436,/small.c,7879
440,/small.c,7848
443,/small.c,7517
444,/small.c,7508
445,/small.c,7500
487,/small.c,6863
489,/small.c,6845
492,/small.c,6836
496,/small.c,6744
502,/small.c,6532
505,/small.c,6425
507,/small.c,6347
510,/small.c,6254
515,/small.c,6194
518,/small.c,6129
526,/small.c,6127
528,/small.c,5993
530,/small.c,5982
536,/small.c,5976
537,/small.c,5970
538,/small.c,5961
540,/small.c,5965
544,/small.c,5954
546,/small.c,5940
548,/small.c,5863
549,/small.c,5814
550,/small.c,5811
551,/small.c,5806
553,/small.c,5799
554,/small.c,5625
555,/small.c,5596
559,/small.c,5573
560,/small.c,5527
563,/small.c,4868
587,/small.c,4761
592,/small.c,4760
594,/small.c,4678
597,/small.c,4673
599,/small.c,4678
606,/small.c,4683
730,/small.c,4683
732,/small.c,4660
735,/small.c,4593
737,/small.c,4591
744,/small.c,4582
746,/small.c,4579
748,/small.c,4577
750,/small.c,4565
755,/small.c,4559
759,/small.c,4551
761,/small.c,4546
764,/small.c,4542
802,/small.c,4320
804,/small.c,4174
806,/small.c,3983
808,/small.c,3814
810,/small.c,3627
813,/small.c,3576
815,/small.c,3571
822,/small.c,3517
825,/small.c,3258
857,/small.c,3245
873,/small.c,3230
875,/small.c,3188
876,/small.c,3188
881,/small.c,3183
891,/small.c,3183
895,/small.c,3168
901,/small.c,3161
904,/small.c,3166
907,/small.c,3140
912,/small.c,3124
1041,/small.c,3129
1050,/small.c,3129
1052,/small.c,3122
1092,/small.c,2910
1094,/small.c,2859
1097,/small.c,2858
1098,/small.c,2855
1099,/small.c,2849
1102,/small.c,2843
1105,/small.c,2837
1116,/small.c,2833
1119,/small.c,2831
1122,/small.c,2821
1156,/small.c,2820
1158,/small.c,2791
1195,/small.c,2791
1198,/small.c,2791
