Time(s),File,Token Count
6,/small.c,43942
38,/small.c,43714
48,/small.c,43620
50,/small.c,43616
54,/small.c,43602
60,/small.c,43238
62,/small.c,43227
65,/small.c,43213
71,/small.c,43085
73,/small.c,43074
77,/small.c,43074
98,/small.c,43071
103,/small.c,43070
106,/small.c,43069
111,/small.c,43064
116,/small.c,43059
120,/small.c,43055
124,/small.c,43052
129,/small.c,43047
151,/small.c,43018
167,/small.c,42901
181,/small.c,42722
194,/small.c,42646
209,/small.c,40981
222,/small.c,40856
234,/small.c,40837
241,/small.c,38640
246,/small.c,38640
248,/small.c,38635
254,/small.c,38407
256,/small.c,38402
259,/small.c,36580
262,/small.c,34686
265,/small.c,34671
267,/small.c,34676
269,/small.c,34541
271,/small.c,32883
274,/small.c,32888
276,/small.c,32893
279,/small.c,32419
281,/small.c,31988
283,/small.c,31983
290,/small.c,31981
293,/small.c,31996
296,/small.c,32011
301,/small.c,32000
306,/small.c,31995
309,/small.c,31494
312,/small.c,31509
315,/small.c,30875
318,/small.c,30625
321,/small.c,30551
323,/small.c,30400
326,/small.c,30407
329,/small.c,30399
332,/small.c,30396
358,/small.c,30316
369,/small.c,30236
381,/small.c,30156
393,/small.c,29734
405,/small.c,29350
408,/small.c,14177
409,/small.c,14152
409,/small.c,14129
410,/small.c,14111
411,/small.c,14085
412,/small.c,14059
415,/small.c,14050
416,/small.c,14030
417,/small.c,14019
418,/small.c,14009
419,/small.c,14003
420,/small.c,14000
422,/small.c,13979
423,/small.c,13966
424,/small.c,13956
426,/small.c,13916
426,/small.c,13903
427,/small.c,13893
428,/small.c,13883
429,/small.c,13873
430,/small.c,13857
431,/small.c,13850
433,/small.c,13793
433,/small.c,13783
434,/small.c,13771
435,/small.c,13761
436,/small.c,13750
437,/small.c,13740
438,/small.c,13730
439,/small.c,13720
440,/small.c,13715
441,/small.c,13589
442,/small.c,13570
443,/small.c,13556
445,/small.c,13414
447,/small.c,12914
447,/small.c,12909
448,/small.c,12899
449,/small.c,12862
450,/small.c,12819
451,/small.c,12813
451,/small.c,12759
452,/small.c,12719
453,/small.c,12703
454,/small.c,12673
454,/small.c,12665
455,/small.c,12581
456,/small.c,12485
458,/small.c,12478
459,/small.c,12475
461,/small.c,12383
461,/small.c,12378
462,/small.c,12374
463,/small.c,12369
464,/small.c,12361
487,/small.c,12027
498,/small.c,11958
519,/small.c,11913
531,/small.c,11904
542,/small.c,11882
553,/small.c,11879
575,/small.c,11238
587,/small.c,11003
598,/small.c,10995
610,/small.c,10990
621,/small.c,10962
642,/small.c,10959
654,/small.c,10956
665,/small.c,10955
676,/small.c,10954
698,/small.c,10445
710,/small.c,10432
721,/small.c,10403
732,/small.c,10372
743,/small.c,10360
755,/small.c,10365
767,/small.c,10370
778,/small.c,10375
789,/small.c,10370
811,/small.c,10366
862,/small.c,10305
873,/small.c,10277
905,/small.c,9955
916,/small.c,7487
928,/small.c,7482
939,/small.c,7482
961,/small.c,7199
972,/small.c,7192
985,/small.c,7074
996,/small.c,7005
1007,/small.c,6924
1009,/small.c,6722
1009,/small.c,6708
1010,/small.c,6686
1010,/small.c,6650
1011,/small.c,6625
1011,/small.c,6583
1012,/small.c,6551
1013,/small.c,6528
1013,/small.c,6509
1014,/small.c,6476
1014,/small.c,6298
1015,/small.c,6205
1016,/small.c,6193
1017,/small.c,6183
1018,/small.c,6161
1018,/small.c,6159
1019,/small.c,6126
1020,/small.c,6119
1021,/small.c,6108
1021,/small.c,6087
1022,/small.c,6067
1023,/small.c,6049
1036,/small.c,6049
1048,/small.c,5880
1049,/small.c,5832
1049,/small.c,5826
1050,/small.c,5764
1051,/small.c,5761
1052,/small.c,5761
1052,/small.c,5758
1076,/small.c,5738
1087,/small.c,5708
1099,/small.c,5691
1111,/small.c,5562
1135,/small.c,5551
1146,/small.c,5544
1167,/small.c,5527
1209,/small.c,5491
1222,/small.c,5478
1233,/small.c,5465
1245,/small.c,5413
1257,/small.c,5273
1268,/small.c,5227
1280,/small.c,5205
1292,/small.c,5051
1303,/small.c,5049
1315,/small.c,5002
1326,/small.c,4980
1328,/small.c,4973
1328,/small.c,4969
1329,/small.c,4959
1330,/small.c,4959
1330,/small.c,4953
1331,/small.c,4947
1332,/small.c,4928
1333,/small.c,4923
1335,/small.c,4910
1336,/small.c,4906
1336,/small.c,4901
1349,/small.c,4849
1350,/small.c,4808
1351,/small.c,4816
1351,/small.c,4808
1352,/small.c,4806
1353,/small.c,4803
1354,/small.c,4801
1356,/small.c,4750
1357,/small.c,4680
1358,/small.c,4638
1358,/small.c,4624
1359,/small.c,4617
1359,/small.c,4565
1402,/small.c,4482
1414,/small.c,4391
1426,/small.c,4362
1427,/small.c,4357
1428,/small.c,4351
1428,/small.c,4345
1430,/small.c,4312
1430,/small.c,4316
1432,/small.c,4316
1432,/small.c,4299
1433,/small.c,4297
1433,/small.c,4289
1469,/small.c,4280
1471,/small.c,4277
1471,/small.c,4274
1516,/small.c,4247
1518,/small.c,4196
1519,/small.c,4190
1519,/small.c,4184
1520,/small.c,4178
1521,/small.c,4163
1521,/small.c,4154
1522,/small.c,4145
1523,/small.c,3982
1570,/small.c,3705
1583,/small.c,3231
