Time(s),File,Token Count
7,/small.c,43942
34,/small.c,40145
47,/small.c,40449
54,/small.c,40221
56,/small.c,40213
58,/small.c,40247
61,/small.c,22221
62,/small.c,22210
64,/small.c,22100
65,/small.c,20741
67,/small.c,20563
68,/small.c,20560
69,/small.c,19197
71,/small.c,18791
72,/small.c,18526
73,/small.c,17854
74,/small.c,17402
86,/small.c,16994
92,/small.c,16991
95,/small.c,16982
96,/small.c,16981
97,/small.c,16978
99,/small.c,16988
100,/small.c,16984
102,/small.c,16983
103,/small.c,16976
106,/small.c,16983
107,/small.c,16978
109,/small.c,16971
111,/small.c,16961
125,/small.c,16952
137,/small.c,16948
148,/small.c,16953
150,/small.c,16885
151,/small.c,16867
152,/small.c,16904
153,/small.c,16617
154,/small.c,16607
155,/small.c,16558
155,/small.c,16231
156,/small.c,16266
157,/small.c,16170
158,/small.c,16136
159,/small.c,16162
159,/small.c,16183
160,/small.c,16053
172,/small.c,16060
173,/small.c,16062
174,/small.c,16102
175,/small.c,16142
176,/small.c,16129
177,/small.c,16136
178,/small.c,16144
179,/small.c,16083
180,/small.c,16081
181,/small.c,16071
183,/small.c,15979
185,/small.c,15971
186,/small.c,15969
189,/small.c,15966
190,/small.c,15979
191,/small.c,15992
192,/small.c,15990
194,/small.c,15943
195,/small.c,15961
247,/small.c,15855
258,/small.c,15871
290,/small.c,15824
301,/small.c,15268
313,/small.c,15033
324,/small.c,14998
355,/small.c,14854
366,/small.c,14832
398,/small.c,10450
410,/small.c,9798
421,/small.c,9688
433,/small.c,9595
496,/small.c,9548
507,/small.c,9398
548,/small.c,9112
569,/small.c,9105
591,/small.c,9104
603,/small.c,9097
604,/small.c,9094
613,/small.c,9093
626,/small.c,9090
637,/small.c,9089
649,/small.c,9086
660,/small.c,9083
672,/small.c,9081
684,/small.c,9078
695,/small.c,9077
706,/small.c,9074
717,/small.c,9073
759,/small.c,9069
770,/small.c,9016
781,/small.c,8441
792,/small.c,8437
833,/small.c,8409
865,/small.c,8381
876,/small.c,8377
898,/small.c,8355
909,/small.c,8350
921,/small.c,8070
932,/small.c,6042
953,/small.c,6055
965,/small.c,5751
977,/small.c,5694
989,/small.c,5670
1000,/small.c,5645
1011,/small.c,5603
1023,/small.c,5590
1035,/small.c,5572
1047,/small.c,5547
1059,/small.c,5531
1070,/small.c,5400
1082,/small.c,5323
1083,/small.c,5316
1084,/small.c,5304
1085,/small.c,5297
1085,/small.c,5286
1086,/small.c,5280
1087,/small.c,5291
1088,/small.c,5286
1089,/small.c,5285
1089,/small.c,5279
1090,/small.c,5278
1091,/small.c,5272
1093,/small.c,5251
1096,/small.c,5243
1097,/small.c,5238
1098,/small.c,5233
1099,/small.c,5225
1100,/small.c,5220
1100,/small.c,5215
1101,/small.c,5210
1102,/small.c,5203
1103,/small.c,5193
1104,/small.c,5185
1105,/small.c,5113
1107,/small.c,5107
1108,/small.c,5097
1108,/small.c,5092
1110,/small.c,5086
1112,/small.c,4957
1115,/small.c,4970
1116,/small.c,4987
1138,/small.c,4932
1140,/small.c,4827
1140,/small.c,4815
1141,/small.c,4801
1141,/small.c,4762
1142,/small.c,4735
1142,/small.c,4730
1143,/small.c,4714
1143,/small.c,4641
1143,/small.c,4556
1144,/small.c,4553
1177,/small.c,4450
1177,/small.c,4430
1178,/small.c,4412
1179,/small.c,3920
1180,/small.c,3906
1180,/small.c,3879
1181,/small.c,3815
1181,/small.c,3740
1182,/small.c,3631
1182,/small.c,3544
1183,/small.c,3433
1183,/small.c,3339
1185,/small.c,3273
1186,/small.c,3283
1200,/small.c,3280
1244,/small.c,3269
1255,/small.c,3262
