Time(s),File,Token Count
2,/small.c,12358
9,/small.c,12357
12,/small.c,12334
14,/small.c,12333
20,/small.c,12328
21,/small.c,12260
25,/small.c,12258
31,/small.c,12262
33,/small.c,12085
35,/small.c,12080
40,/small.c,11939
42,/small.c,11852
45,/small.c,11816
47,/small.c,11784
48,/small.c,11756
49,/small.c,11699
51,/small.c,11674
52,/small.c,11638
53,/small.c,11600
55,/small.c,11579
56,/small.c,11537
57,/small.c,11495
58,/small.c,11459
70,/small.c,11455
73,/small.c,10929
74,/small.c,10909
76,/small.c,10888
77,/small.c,10862
78,/small.c,10838
81,/small.c,10823
85,/small.c,10821
91,/small.c,10808
107,/small.c,10791
112,/small.c,10777
116,/small.c,10767
120,/small.c,10757
124,/small.c,10746
129,/small.c,10734
141,/small.c,10720
148,/small.c,10720
153,/small.c,10702
158,/small.c,10690
163,/small.c,10680
168,/small.c,10652
179,/small.c,10645
185,/small.c,10585
190,/small.c,10425
194,/small.c,10377
201,/small.c,9504
206,/small.c,9497
218,/small.c,9484
254,/small.c,9481
256,/small.c,9478
259,/small.c,9477
285,/small.c,9474
288,/small.c,9471
293,/small.c,9466
298,/small.c,9466
320,/small.c,9466
326,/small.c,9464
332,/small.c,9459
338,/small.c,9450
357,/small.c,9443
364,/small.c,9436
370,/small.c,9431
377,/small.c,9426
394,/small.c,9419
401,/small.c,9407
408,/small.c,9334
417,/small.c,9327
433,/small.c,9208
441,/small.c,8938
451,/small.c,8004
467,/small.c,7140
475,/small.c,7131
484,/small.c,7123
530,/small.c,7113
531,/small.c,7100
532,/small.c,7089
533,/small.c,7015
534,/small.c,7010
536,/small.c,6999
538,/small.c,6994
540,/small.c,6991
542,/small.c,6985
546,/small.c,6980
550,/small.c,6980
553,/small.c,6975
558,/small.c,6964
563,/small.c,6953
565,/small.c,6939
567,/small.c,6097
749,/small.c,6095
840,/small.c,6080
901,/small.c,6079
932,/small.c,6067
932,/small.c,6060
933,/small.c,6035
1085,/small.c,6033
1176,/small.c,5748
1176,/small.c,5740
1207,/small.c,5728
1358,/small.c,5724
1420,/small.c,5721
1511,/small.c,5706
1543,/small.c,5687
1543,/small.c,5488
1604,/small.c,5480
1605,/small.c,5476
1606,/small.c,5457
1607,/small.c,5452
1608,/small.c,5447
1645,/small.c,5441
1647,/small.c,5439
1648,/small.c,5433
1650,/small.c,5424
1652,/small.c,5418
1654,/small.c,5412
1667,/small.c,5235
1729,/small.c,5188
1730,/small.c,4937
1731,/small.c,4755
1732,/small.c,4705
1733,/small.c,4643
1733,/small.c,4607
1734,/small.c,4551
1735,/small.c,4534
1768,/small.c,4521
1799,/small.c,4504
1800,/small.c,4489
1955,/small.c,4470
1986,/small.c,4465
2559,/small.c,4460
2682,/small.c,4169
2683,/small.c,3901
2684,/small.c,3840
2686,/small.c,3828
2688,/small.c,3555
2689,/small.c,3543
2691,/small.c,3533
2692,/small.c,3514
2694,/small.c,3502
2695,/small.c,3445
2697,/small.c,3433
2698,/small.c,3244
2699,/small.c,3216
2701,/small.c,3162
2702,/small.c,3138
2703,/small.c,3098
2705,/small.c,3097
2707,/small.c,3101
2708,/small.c,3095
2710,/small.c,3089
2712,/small.c,3088
2713,/small.c,3087
2715,/small.c,3081
2716,/small.c,3075
2718,/small.c,3079
2720,/small.c,3073
2721,/small.c,3070
2723,/small.c,3064
2725,/small.c,3063
2726,/small.c,3057
2728,/small.c,3032
2730,/small.c,3012
2731,/small.c,2995
2734,/small.c,2911
2736,/small.c,2910
2738,/small.c,2896
2739,/small.c,2882
2741,/small.c,2868
2742,/small.c,2847
2748,/small.c,2836
2749,/small.c,2841
2751,/small.c,2841
2753,/small.c,2836
2755,/small.c,2822
2756,/small.c,2791
2758,/small.c,2731
2760,/small.c,2726
2761,/small.c,2721
2763,/small.c,2716
2765,/small.c,2711
2766,/small.c,2705
2768,/small.c,2701
2772,/small.c,2699
2773,/small.c,2697
2775,/small.c,2695
2777,/small.c,2675
2779,/small.c,2658
2780,/small.c,2661
2782,/small.c,2668
2784,/small.c,2675
2785,/small.c,2661
2787,/small.c,2652
2789,/small.c,2659
2791,/small.c,2654
2823,/small.c,2386
2854,/small.c,2363
2855,/small.c,2333
2856,/small.c,2308
2919,/small.c,1364
2920,/small.c,1359
3071,/small.c,1353
3072,/small.c,1352
3073,/small.c,1349
3527,/small.c,1348
3860,/small.c,1321
3861,/small.c,1295
3864,/small.c,1231
3865,/small.c,1222
3866,/small.c,1212
3867,/small.c,1201
3870,/small.c,1101
3870,/small.c,1093
3871,/small.c,1093
3873,/small.c,1090
3874,/small.c,1075
3967,/small.c,1048
3998,/small.c,1038
3999,/small.c,1027
4000,/small.c,1017
4001,/small.c,1013
4968,/small.c,986
4969,/small.c,962
4969,/small.c,753
4971,/small.c,738
4972,/small.c,729
5948,/small.c,699
5951,/small.c,686
6924,/small.c,677
