Time(s),File,Token Count
12,/small.c,78960
26,/small.c,78930
30,/small.c,78792
32,/small.c,78660
39,/small.c,78645
43,/small.c,78570
48,/small.c,78501
52,/small.c,78341
56,/small.c,78176
60,/small.c,77968
64,/small.c,77723
73,/small.c,77659
80,/small.c,77597
86,/small.c,77564
92,/small.c,77516
101,/small.c,77468
107,/small.c,77420
114,/small.c,77233
128,/small.c,77121
134,/small.c,77073
141,/small.c,77027
147,/small.c,76965
154,/small.c,76903
160,/small.c,76849
167,/small.c,76776
172,/small.c,76724
180,/small.c,76670
186,/small.c,76604
193,/small.c,76461
199,/small.c,76409
206,/small.c,76330
212,/small.c,76251
226,/small.c,75675
233,/small.c,75247
241,/small.c,75232
249,/small.c,75217
258,/small.c,75189
266,/small.c,75087
275,/small.c,75065
283,/small.c,75030
292,/small.c,75011
301,/small.c,74983
308,/small.c,74977
317,/small.c,74954
327,/small.c,74306
339,/small.c,74234
351,/small.c,74161
369,/small.c,74095
371,/small.c,73507
373,/small.c,73271
374,/small.c,58748
377,/small.c,58466
379,/small.c,54418
381,/small.c,48072
382,/small.c,45202
386,/small.c,44233
389,/small.c,41627
395,/small.c,40954
397,/small.c,40737
401,/small.c,39927
408,/small.c,39006
413,/small.c,38686
418,/small.c,38466
428,/small.c,37962
438,/small.c,37429
442,/small.c,37349
444,/small.c,37309
445,/small.c,37269
447,/small.c,37249
448,/small.c,36510
452,/small.c,36448
454,/small.c,36439
456,/small.c,36427
458,/small.c,36415
460,/small.c,36404
466,/small.c,36396
469,/small.c,36394
472,/small.c,36389
476,/small.c,36387
479,/small.c,36379
482,/small.c,36372
486,/small.c,36364
495,/small.c,36353
499,/small.c,36350
505,/small.c,36344
513,/small.c,36337
519,/small.c,36310
521,/small.c,35348
523,/small.c,35282
524,/small.c,35243
525,/small.c,34704
529,/small.c,34699
531,/small.c,34694
533,/small.c,34678
536,/small.c,34671
539,/small.c,34666
540,/small.c,34644
543,/small.c,34639
545,/small.c,34615
548,/small.c,34603
549,/small.c,34396
551,/small.c,34386
554,/small.c,33517
559,/small.c,33512
561,/small.c,33502
570,/small.c,33487
571,/small.c,33015
573,/small.c,32999
576,/small.c,32988
579,/small.c,32978
582,/small.c,32966
585,/small.c,32958
587,/small.c,32933
589,/small.c,32879
592,/small.c,32791
595,/small.c,32779
597,/small.c,32742
599,/small.c,32705
601,/small.c,32636
605,/small.c,32586
606,/small.c,32576
608,/small.c,32504
611,/small.c,30774
613,/small.c,30675
617,/small.c,30675
624,/small.c,15610
626,/small.c,15602
627,/small.c,15594
629,/small.c,15587
631,/small.c,15582
632,/small.c,15575
636,/small.c,13506
637,/small.c,13503
638,/small.c,13503
639,/small.c,13498
641,/small.c,13498
642,/small.c,13493
643,/small.c,13485
645,/small.c,13480
646,/small.c,13475
647,/small.c,13470
648,/small.c,13444
649,/small.c,13441
650,/small.c,13433
651,/small.c,13428
653,/small.c,13426
654,/small.c,13421
657,/small.c,13399
660,/small.c,13258
661,/small.c,13140
661,/small.c,12571
662,/small.c,12500
663,/small.c,12456
663,/small.c,11272
664,/small.c,11244
667,/small.c,11132
667,/small.c,11117
668,/small.c,11113
669,/small.c,11099
670,/small.c,11032
671,/small.c,11022
671,/small.c,11016
672,/small.c,9938
672,/small.c,9928
673,/small.c,8561
674,/small.c,8480
674,/small.c,8434
674,/small.c,8365
675,/small.c,8347
675,/small.c,8334
676,/small.c,7612
676,/small.c,7583
677,/small.c,7554
677,/small.c,7544
678,/small.c,7531
682,/small.c,7091
682,/small.c,7075
684,/small.c,7075
684,/small.c,7071
686,/small.c,6998
686,/small.c,6988
687,/small.c,6983
687,/small.c,6975
